Date,Recorder,Site,Plot,Quadrant,Species,Cover,Year
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,1,Holcus lanatus ,25,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,1,Holcus molis ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,1,Galium aparine ,2,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,1,Poa trivalis ,55,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,2,Rubus pruinosus ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,2,Quercus robur ,100,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,2,Quercus robur ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,2,Holcus lanatus ,30,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,2,Holcus molis ,10,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,2,Galium aparine ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,2,Poa trivalis ,65,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,3,Rubus pruinosus ,20,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,3,Quercus robur ,100,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,3,Quercus robur ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,3,Holcus lanatus ,15,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,3,Holcus molis ,20,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,3,Galium aparine ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,3,Poa trivalis ,40,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,4,Rubus pruinosus ,30,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,4,Quercus robur ,100,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,4,Quercus robur ,25,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,4,Holcus lanatus ,15,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,4,Holcus molis ,15,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,4,Galium aparine ,7,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,333,4,Poa trivalis ,10,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Trifolium repens ,15,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Urtica dioica ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Rubus pruinosus ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Poa pratensis ,80,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Betula pendula ,100,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Holcus lanatus ,3,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Glechoma hederacea ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Tristenum flavescens ,2,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Lotus corniculatus ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Crepis capillaris ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,1,Jacobea vulgaris ,2,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Trifolium repens ,2,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Urtica dioica ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Rubus pruinosus ,20,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Poa pratensis ,70,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Betula pendula ,100,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Holcus lanatus ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Glechoma hederacea ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Tristenum flavescens ,3,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Lotus corniculatus ,1,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Crepis capillaris ,1,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,2,Jacobea vulgaris ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Trifolium repens ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Urtica dioica ,2,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Rubus pruinosus ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Poa pratensis ,80,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Betula pendula ,100,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Holcus lanatus ,15,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Glechoma hederacea ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Tristenum flavescens ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Lotus corniculatus ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Crepis capillaris ,2,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,3,Jacobea vulgaris ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Trifolium repens ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Urtica dioica ,20,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Rubus pruinosus ,60,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Poa pratensis ,2,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Betula pendula ,100,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Holcus lanatus ,1,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Glechoma hederacea ,3,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Tristenum flavescens ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Lotus corniculatus ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Crepis capillaris ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,331,4,Jacobea vulgaris ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Populus tremuloides ,100,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Holcus molis ,75,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Poa pratensis ,20,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Veronica chamaedrys ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Stellaria graminea ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Quercus robur ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,moss ,10,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,leaf litter ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Acer pseudoplatanus ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Anthoxanthum odoratum ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Vicia sativa ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Rumex acetosa,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Glechoma hederacea ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,1,Rubus pruinosus ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Populus tremuloides ,10,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Holcus molis ,70,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Poa pratensis ,25,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Veronica chamaedrys ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Stellaria graminea ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Quercus robur ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,moss ,2,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,leaf litter ,2,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Acer pseudoplatanus ,3,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Anthoxanthum odoratum ,4,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Vicia sativa ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Rumex acetosa,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Glechoma hederacea ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,2,Rubus pruinosus ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Populus tremuloides ,100,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Holcus molis ,60,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Poa pratensis ,15,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Veronica chamaedrys ,10,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Stellaria graminea ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Quercus robur ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,moss ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,leaf litter ,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Acer pseudoplatanus ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Anthoxanthum odoratum ,10,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Vicia sativa ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Rumex acetosa,2,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Glechoma hederacea ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,3,Rubus pruinosus ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Populus tremuloides ,100,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Holcus molis ,70,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Poa pratensis ,10,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Veronica chamaedrys ,7,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Stellaria graminea ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Quercus robur ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,moss ,10,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,leaf litter ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Acer pseudoplatanus ,0,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Anthoxanthum odoratum ,6,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Vicia sativa ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Rumex acetosa,5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Glechoma hederacea ,0.5,2022
22/06/2022,Lucia Bustamante Vizcarra,Silwood Park,323,4,Rubus pruinosus ,5,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,1,Carex remota,45,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,1,Alnus glutinosa,100,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,1,mud ,55,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,2,Carex remota,0,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,2,Alnus glutinosa,100,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,2,mud ,100,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,3,Carex remota,90,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,3,Alnus glutinosa,0,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,3,mud ,10,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,4,Carex remota,100,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,4,Alnus glutinosa,0,2022
27/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada",Silwood Park,132,4,mud ,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,1,Acer pseudoplatanus ,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,1,Quercus robur ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,1,Betula pendula ,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,1,leaf litter ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,2,Acer pseudoplatanus ,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,2,Quercus robur ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,2,Betula pendula ,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,2,leaf litter ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,3,Acer pseudoplatanus ,2,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,3,Quercus robur ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,3,Betula pendula ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,3,leaf litter ,98,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,4,Acer pseudoplatanus ,1,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,4,Quercus robur ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,4,Betula pendula ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,322,4,leaf litter ,99,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,1,Impatients grandiflora,15,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,1,Dryopteris filix-mas,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,1,Acer pseudoplatanus ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,1,Betula pendula ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,1,leaf litter ,85,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,2,Impatients grandiflora,20,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,2,Dryopteris filix-mas,5,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,2,Acer pseudoplatanus ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,2,Betula pendula ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,2,leaf litter ,75,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,3,Impatients grandiflora,15,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,3,Dryopteris filix-mas,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,3,Acer pseudoplatanus ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,3,Betula pendula ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,3,leaf litter ,85,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,4,Impatients grandiflora,30,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,4,Dryopteris filix-mas,10,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,4,Acer pseudoplatanus ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,4,Betula pendula ,100,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,321,4,leaf litter ,60,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,1,Juncus conglomeratus,15,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,1,Juncus tenuis,49,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,1,Holcus lanatus ,5,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,1,Holcus molis ,30,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,1,Lotus pedunculatus ,3,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,1,Arrhenatherium elatius,2,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,1,Rumex acetosella ,5,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,1,Urtica dioica ,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,2,Juncus conglomeratus,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,2,Juncus tenuis,20,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,2,Holcus lanatus ,20,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,2,Holcus molis ,45,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,2,Lotus pedunculatus ,5,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,2,Arrhenatherium elatius,5,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,2,Rumex acetosella ,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,2,Urtica dioica ,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,3,Juncus conglomeratus,20,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,3,Juncus tenuis,45,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,3,Holcus lanatus ,10,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,3,Holcus molis ,10,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,3,Lotus pedunculatus ,10,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,3,Arrhenatherium elatius,1,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,3,Rumex acetosella ,0,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,3,Urtica dioica ,7,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,4,Juncus conglomeratus,30,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,4,Juncus tenuis,25,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,4,Holcus lanatus ,5,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,4,Holcus molis ,25,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,4,Lotus pedunculatus ,4,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,4,Arrhenatherium elatius,3,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,4,Rumex acetosella ,3,2022
28/06/2022,Lucia Bustamante Vizcarra,Silwood Park,131,4,Urtica dioica ,5,2022
09/06/2023,Olivia Millen,Silwood Park,223,1,Galium aparine,10,2023
09/06/2023,Olivia Millen,Silwood Park,223,2,Galium aparine,5,2023
09/06/2023,Olivia Millen,Silwood Park,223,3,Galium aparine,10,2023
09/06/2023,Olivia Millen,Silwood Park,223,4,Galium aparine,5,2023
09/06/2023,Olivia Millen,Silwood Park,223,1,Leaf litter,95,2023
09/06/2023,Olivia Millen,Silwood Park,223,2,Leaf litter,80,2023
09/06/2023,Olivia Millen,Silwood Park,223,3,Leaf litter,90,2023
09/06/2023,Olivia Millen,Silwood Park,223,4,Leaf litter,98,2023
09/06/2023,Olivia Millen,Silwood Park,223,1,Moss,7,2023
09/06/2023,Olivia Millen,Silwood Park,223,2,Moss,10,2023
09/06/2023,Olivia Millen,Silwood Park,223,3,Moss,7,2023
09/06/2023,Olivia Millen,Silwood Park,223,2,Rubus fruticosus,75,2023
09/06/2023,Olivia Millen,Silwood Park,223,3,Rubus fruticosus,40,2023
09/06/2023,Olivia Millen,Silwood Park,223,4,Rubus fruticosus,5,2023
09/06/2023,Olivia Millen,Silwood Park,223,2,Acer rubrum,0.5,2023
09/06/2023,Olivia Millen,Silwood Park,223,4,Acer rubrum,0.2,2023
09/06/2023,Olivia Millen,Silwood Park,222,1,Athyrium filix-femina,30,2023
09/06/2023,Olivia Millen,Silwood Park,222,2,Athyrium filix-femina,20,2023
09/06/2023,Olivia Millen,Silwood Park,222,3,Athyrium filix-femina,0,2023
09/06/2023,Olivia Millen,Silwood Park,222,1,Veronica chamaedrys,15,2023
09/06/2023,Olivia Millen,Silwood Park,222,2,Veronica chamaedrys,0.5,2023
09/06/2023,Olivia Millen,Silwood Park,222,3,Veronica chamaedrys,20,2023
09/06/2023,Olivia Millen,Silwood Park,222,1,Circaea lutetiana,3,2023
09/06/2023,Olivia Millen,Silwood Park,222,2,Circaea lutetiana,2,2023
09/06/2023,Olivia Millen,Silwood Park,222,3,Circaea lutetiana,12,2023
09/06/2023,Olivia Millen,Silwood Park,222,1,Lonicera caerulea,5,2023
09/06/2023,Olivia Millen,Silwood Park,222,1,Fraxinus excelsior,2,2023
09/06/2023,Olivia Millen,Silwood Park,222,1,Leaf litter,65,2023
09/06/2023,Olivia Millen,Silwood Park,222,2,Leaf litter,40,2023
09/06/2023,Olivia Millen,Silwood Park,222,3,Leaf litter,25,2023
09/06/2023,Olivia Millen,Silwood Park,222,4,Leaf litter,70,2023
09/06/2023,Olivia Millen,Silwood Park,222,1,Poa Annua,1,2023
09/06/2023,Olivia Millen,Silwood Park,222,3,Poa Annua,3,2023
09/06/2023,Olivia Millen,Silwood Park,222,1,Brachypodium sylvaticum,7,2023
09/06/2023,Olivia Millen,Silwood Park,222,2,Brachypodium sylvaticum,15,2023
09/06/2023,Olivia Millen,Silwood Park,222,4,Brachypodium sylvaticum,27,2023
09/06/2023,Olivia Millen,Silwood Park,222,1,Ranunculus repens,8,2023
09/06/2023,Olivia Millen,Silwood Park,222,2,Ranunculus repens,8,2023
09/06/2023,Olivia Millen,Silwood Park,222,3,Ranunculus repens,10,2023
09/06/2023,Olivia Millen,Silwood Park,222,4,Ranunculus repens,1,2023
09/06/2023,Olivia Millen,Silwood Park,222,2,Bare Ground,10,2023
09/06/2023,Olivia Millen,Silwood Park,222,1,Moss,10,2023
09/06/2023,Olivia Millen,Silwood Park,222,2,Moss,20,2023
09/06/2023,Olivia Millen,Silwood Park,222,3,Moss,10,2023
09/06/2023,Olivia Millen,Silwood Park,222,4,Moss,5,2023
09/06/2023,Olivia Millen,Silwood Park,222,3,Prunus cerasus,2,2023
09/06/2023,Olivia Millen,Silwood Park,222,4,Lysimachia nummularia,0.5,2023
09/06/2023,Olivia Millen,Silwood Park,222,4,Ranunculus sardous,2,2023
09/06/2023,Olivia Millen,Silwood Park,222,4,Galium aparine,0.5,2023
09/06/2023,Olivia Millen,Silwood Park,221,1,Festuca arundinacea ,85,2023
09/06/2023,Olivia Millen,Silwood Park,221,2,Festuca arundinacea ,30,2023
09/06/2023,Olivia Millen,Silwood Park,221,1,Veronica chamaedrys,1,2023
09/06/2023,Olivia Millen,Silwood Park,221,2,Veronica chamaedrys,4,2023
09/06/2023,Olivia Millen,Silwood Park,221,3,Veronica chamaedrys,7,2023
09/06/2023,Olivia Millen,Silwood Park,221,4,Veronica chamaedrys,5,2023
09/06/2023,Olivia Millen,Silwood Park,221,1,Rumex acetosa,15,2023
09/06/2023,Olivia Millen,Silwood Park,221,2,Rumex acetosa,10,2023
09/06/2023,Olivia Millen,Silwood Park,221,3,Rumex acetosa,15,2023
09/06/2023,Olivia Millen,Silwood Park,221,4,Rumex acetosa,8,2023
09/06/2023,Olivia Millen,Silwood Park,221,1,Stellaria graminea,6,2023
09/06/2023,Olivia Millen,Silwood Park,221,2,Stellaria graminea,8,2023
09/06/2023,Olivia Millen,Silwood Park,221,3,Stellaria graminea,3,2023
09/06/2023,Olivia Millen,Silwood Park,221,1,Cirsium arvense,3,2023
09/06/2023,Olivia Millen,Silwood Park,221,4,Cirsium arvense,20,2023
09/06/2023,Olivia Millen,Silwood Park,221,2,Holcus lanatus,8,2023
09/06/2023,Olivia Millen,Silwood Park,221,3,Holcus lanatus,10,2023
09/06/2023,Olivia Millen,Silwood Park,221,4,Holcus lanatus,15,2023
09/06/2023,Olivia Millen,Silwood Park,221,2,Deschampsia flexuosa,1,2023
09/06/2023,Olivia Millen,Silwood Park,221,4,Deschampsia flexuosa,2,2023
09/06/2023,Olivia Millen,Silwood Park,221,2,Carex hirta,2.5,2023
09/06/2023,Olivia Millen,Silwood Park,221,3,Carex hirta,9,2023
09/06/2023,Olivia Millen,Silwood Park,221,4,Carex hirta,40,2023
09/06/2023,Olivia Millen,Silwood Park,221,2,Ranunculus repens,0.5,2023
